DATE,CLOSE,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
42601,4806.138,4783.938,4771.055,4775.995,4791.086,4783.694,4775.425,4783.485,4818.479,4808.558,4806.138
42600,4808.684,4771.055,4775.995,4791.086,4783.694,4775.425,4783.485,4818.479,4808.558,4806.138,4808.684
42599,4805.453,4775.995,4791.086,4783.694,4775.425,4783.485,4818.479,4808.558,4806.138,4808.684,4805.453
42598,4797.188,4791.086,4783.694,4775.425,4783.485,4818.479,4808.558,4806.138,4808.684,4805.453,4797.188
42597,4827.116,4783.694,4775.425,4783.485,4818.479,4808.558,4806.138,4808.684,4805.453,4797.188,4827.116
42594,4807.076,4775.425,4783.485,4818.479,4808.558,4806.138,4808.684,4805.453,4797.188,4827.116,4807.076
42593,4803.314,4783.485,4818.479,4808.558,4806.138,4808.684,4805.453,4797.188,4827.116,4807.076,4803.314
42592,4783.393,4818.479,4808.558,4806.138,4808.684,4805.453,4797.188,4827.116,4807.076,4803.314,4783.393
42591,4795.749,4808.558,4806.138,4808.684,4805.453,4797.188,4827.116,4807.076,4803.314,4783.393,4795.749
42590,4784.743,4806.138,4808.684,4805.453,4797.188,4827.116,4807.076,4803.314,4783.393,4795.749,4784.743
42587,4791.209,4808.684,4805.453,4797.188,4827.116,4807.076,4803.314,4783.393,4795.749,4784.743,4791.209
42586,4743.812,4805.453,4797.188,4827.116,4807.076,4803.314,4783.393,4795.749,4784.743,4791.209,4743.812
42585,4734.329,4797.188,4827.116,4807.076,4803.314,4783.393,4795.749,4784.743,4791.209,4743.812,4734.329
42584,4719.212,4827.116,4807.076,4803.314,4783.393,4795.749,4784.743,4791.209,4743.812,4734.329,4719.212
42583,4756.039,4807.076,4803.314,4783.393,4795.749,4784.743,4791.209,4743.812,4734.329,4719.212,4756.039
42580,4730.231,4803.314,4783.393,4795.749,4784.743,4791.209,4743.812,4734.329,4719.212,4756.039,4730.231
42579,4721.409,4783.393,4795.749,4784.743,4791.209,4743.812,4734.329,4719.212,4756.039,4730.231,4721.409
42578,4702.885,4795.749,4784.743,4791.209,4743.812,4734.329,4719.212,4756.039,4730.231,4721.409,4702.885
42577,4672.112,4784.743,4791.209,4743.812,4734.329,4719.212,4756.039,4730.231,4721.409,4702.885,4672.112
42576,4665.928,4791.209,4743.812,4734.329,4719.212,4756.039,4730.231,4721.409,4702.885,4672.112,4665.928
42573,4666.071,4743.812,4734.329,4719.212,4756.039,4730.231,4721.409,4702.885,4672.112,4665.928,4666.071
42572,4647.016,4734.329,4719.212,4756.039,4730.231,4721.409,4702.885,4672.112,4665.928,4666.071,4647.016
42571,4657.2,4719.212,4756.039,4730.231,4721.409,4702.885,4672.112,4665.928,4666.071,4647.016,4657.2
42570,4603.284,4756.039,4730.231,4721.409,4702.885,4672.112,4665.928,4666.071,4647.016,4657.2,4603.284
42569,4619.68,4730.231,4721.409,4702.885,4672.112,4665.928,4666.071,4647.016,4657.2,4603.284,4619.68
42566,4589.828,4721.409,4702.885,4672.112,4665.928,4666.071,4647.016,4657.2,4603.284,4619.68,4589.828
42565,4596.488,4702.885,4672.112,4665.928,4666.071,4647.016,4657.2,4603.284,4619.68,4589.828,4596.488
42564,4565.771,4672.112,4665.928,4666.071,4647.016,4657.2,4603.284,4619.68,4589.828,4596.488,4565.771
42563,4577.612,4665.928,4666.071,4647.016,4657.2,4603.284,4619.68,4589.828,4596.488,4565.771,4577.612
42562,4554.709,4666.071,4647.016,4657.2,4603.284,4619.68,4589.828,4596.488,4565.771,4577.612,4554.709
42559,4528.364,4647.016,4657.2,4603.284,4619.68,4589.828,4596.488,4565.771,4577.612,4554.709,4528.364
42558,4459.584,4657.2,4603.284,4619.68,4589.828,4596.488,4565.771,4577.612,4554.709,4528.364,4459.584
42557,4444.703,4603.284,4619.68,4589.828,4596.488,4565.771,4577.612,4554.709,4528.364,4459.584,4444.703
42556,4410.747,4619.68,4589.828,4596.488,4565.771,4577.612,4554.709,4528.364,4459.584,4444.703,4410.747
42552,4437.444,4589.828,4596.488,4565.771,4577.612,4554.709,4528.364,4459.584,4444.703,4410.747,4437.444
42551,4417.699,4596.488,4565.771,4577.612,4554.709,4528.364,4459.584,4444.703,4410.747,4437.444,4417.699
42550,4364.738,4565.771,4577.612,4554.709,4528.364,4459.584,4444.703,4410.747,4437.444,4417.699,4364.738
42549,4290.467,4577.612,4554.709,4528.364,4459.584,4444.703,4410.747,4437.444,4417.699,4364.738,4290.467
42548,4201.055,4554.709,4528.364,4459.584,4444.703,4410.747,4437.444,4417.699,4364.738,4290.467,4201.055
42545,4285.701,4528.364,4459.584,4444.703,4410.747,4437.444,4417.699,4364.738,4290.467,4201.055,4285.701
42544,4467.481,4459.584,4444.703,4410.747,4437.444,4417.699,4364.738,4290.467,4201.055,4285.701,4467.481
42543,4404.726,4444.703,4410.747,4437.444,4417.699,4364.738,4290.467,4201.055,4285.701,4467.481,4404.726
42542,4413.404,4410.747,4437.444,4417.699,4364.738,4290.467,4201.055,4285.701,4467.481,4404.726,4413.404
42541,4400.158,4437.444,4417.699,4364.738,4290.467,4201.055,4285.701,4467.481,4404.726,4413.404,4400.158
42538,4374.38,4417.699,4364.738,4290.467,4201.055,4285.701,4467.481,4404.726,4413.404,4400.158,4374.38
42537,4424.233,4364.738,4290.467,4201.055,4285.701,4467.481,4404.726,4413.404,4400.158,4374.38,4424.233
42536,4409.51,4290.467,4201.055,4285.701,4467.481,4404.726,4413.404,4400.158,4374.38,4424.233,4409.51
42535,4424.912,4201.055,4285.701,4467.481,4404.726,4413.404,4400.158,4374.38,4424.233,4409.51,4424.912
42534,4422.759,4285.701,4467.481,4404.726,4413.404,4400.158,4374.38,4424.233,4409.51,4424.912,4422.759
42531,4461.049,4467.481,4404.726,4413.404,4400.158,4374.38,4424.233,4409.51,4424.912,4422.759,4461.049
42530,4512.689,4404.726,4413.404,4400.158,4374.38,4424.233,4409.51,4424.912,4422.759,4461.049,4512.689
42529,4520.628,4413.404,4400.158,4374.38,4424.233,4409.51,4424.912,4422.759,4461.049,4512.689,4520.628
42528,4513.087,4400.158,4374.38,4424.233,4409.51,4424.912,4422.759,4461.049,4512.689,4520.628,4513.087
42527,4523.633,4374.38,4424.233,4409.51,4424.912,4422.759,4461.049,4512.689,4520.628,4513.087,4523.633
42524,4509.792,4424.233,4409.51,4424.912,4422.759,4461.049,4512.689,4520.628,4513.087,4523.633,4509.792
42523,4531.349,4409.51,4424.912,4422.759,4461.049,4512.689,4520.628,4513.087,4523.633,4509.792,4531.349
42522,4520.068,4424.912,4422.759,4461.049,4512.689,4520.628,4513.087,4523.633,4509.792,4531.349,4520.068
42521,4523.893,4422.759,4461.049,4512.689,4520.628,4513.087,4523.633,4509.792,4531.349,4520.068,4523.893
42517,4512.541,4461.049,4512.689,4520.628,4513.087,4523.633,4509.792,4531.349,4520.068,4523.893,4512.541
42516,4487.96,4512.689,4520.628,4513.087,4523.633,4509.792,4531.349,4520.068,4523.893,4512.541,4487.96
42515,4476.434,4520.628,4513.087,4523.633,4509.792,4531.349,4520.068,4523.893,4512.541,4487.96,4476.434
42514,4444.297,4513.087,4523.633,4509.792,4531.349,4520.068,4523.893,4512.541,4487.96,4476.434,4444.297
42513,4355.099,4523.633,4509.792,4531.349,4520.068,4523.893,4512.541,4487.96,4476.434,4444.297,4355.099
42510,4362.903,4509.792,4531.349,4520.068,4523.893,4512.541,4487.96,4476.434,4444.297,4355.099,4362.903
42509,4315.579,4531.349,4520.068,4523.893,4512.541,4487.96,4476.434,4444.297,4355.099,4362.903,4315.579
42508,4338.232,4520.068,4523.893,4512.541,4487.96,4476.434,4444.297,4355.099,4362.903,4315.579,4338.232
42507,4322.557,4523.893,4512.541,4487.96,4476.434,4444.297,4355.099,4362.903,4315.579,4338.232,4322.557
42506,4380.483,4512.541,4487.96,4476.434,4444.297,4355.099,4362.903,4315.579,4338.232,4322.557,4380.483
42503,4326.531,4487.96,4476.434,4444.297,4355.099,4362.903,4315.579,4338.232,4322.557,4380.483,4326.531
42502,4342.809,4476.434,4444.297,4355.099,4362.903,4315.579,4338.232,4322.557,4380.483,4326.531,4342.809
42501,4361.033,4444.297,4355.099,4362.903,4315.579,4338.232,4322.557,4380.483,4326.531,4342.809,4361.033
42500,4402.038,4355.099,4362.903,4315.579,4338.232,4322.557,4380.483,4326.531,4342.809,4361.033,4402.038
42499,4341.23,4362.903,4315.579,4338.232,4322.557,4380.483,4326.531,4342.809,4361.033,4402.038,4341.23
42496,4330.168,4315.579,4338.232,4322.557,4380.483,4326.531,4342.809,4361.033,4402.038,4341.23,4330.168
42495,4309.484,4338.232,4322.557,4380.483,4326.531,4342.809,4361.033,4402.038,4341.23,4330.168,4309.484
42494,4312.014,4322.557,4380.483,4326.531,4342.809,4361.033,4402.038,4341.23,4330.168,4309.484,4312.014
42493,4341.392,4380.483,4326.531,4342.809,4361.033,4402.038,4341.23,4330.168,4309.484,4312.014,4341.392
42492,4381.304,4326.531,4342.809,4361.033,4402.038,4341.23,4330.168,4309.484,4312.014,4341.392,4381.304
42489,4341.299,4342.809,4361.033,4402.038,4341.23,4330.168,4309.484,4312.014,4341.392,4381.304,4341.299
42488,4363.993,4361.033,4402.038,4341.23,4330.168,4309.484,4312.014,4341.392,4381.304,4341.299,4363.993
42487,4416.635,4402.038,4341.23,4330.168,4309.484,4312.014,4341.392,4381.304,4341.299,4363.993,4416.635
42486,4452.966,4341.23,4330.168,4309.484,4312.014,4341.392,4381.304,4341.299,4363.993,4416.635,4452.966
42485,4474.131,4330.168,4309.484,4312.014,4341.392,4381.304,4341.299,4363.993,4416.635,4452.966,4474.131
42482,4474.192,4309.484,4312.014,4341.392,4381.304,4341.299,4363.993,4416.635,4452.966,4474.131,4474.192
42481,4540.798,4312.014,4341.392,4381.304,4341.299,4363.993,4416.635,4452.966,4474.131,4474.192,4540.798
42480,4540.438,4341.392,4381.304,4341.299,4363.993,4416.635,4452.966,4474.131,4474.192,4540.798,4540.438
42479,4537.09,4381.304,4341.299,4363.993,4416.635,4452.966,4474.131,4474.192,4540.798,4540.438,4537.09
42478,4565.421,4341.299,4363.993,4416.635,4452.966,4474.131,4474.192,4540.798,4540.438,4537.09,4565.421
42475,4543.161,4363.993,4416.635,4452.966,4474.131,4474.192,4540.798,4540.438,4537.09,4565.421,4543.161
42474,4554.625,4416.635,4452.966,4474.131,4474.192,4540.798,4540.438,4537.09,4565.421,4543.161,4554.625
42473,4554.722,4452.966,4474.131,4474.192,4540.798,4540.438,4537.09,4565.421,4543.161,4554.625,4554.722
42472,4496.044,4474.131,4474.192,4540.798,4540.438,4537.09,4565.421,4543.161,4554.625,4554.722,4496.044
42471,4458.706,4474.192,4540.798,4540.438,4537.09,4565.421,4543.161,4554.625,4554.722,4496.044,4458.706
42468,4474.925,4540.798,4540.438,4537.09,4565.421,4543.161,4554.625,4554.722,4496.044,4458.706,4474.925
42467,4475.286,4540.438,4537.09,4565.421,4543.161,4554.625,4554.722,4496.044,4458.706,4474.925,4475.286
42466,4543.781,4537.09,4565.421,4543.161,4554.625,4554.722,4496.044,4458.706,4474.925,4475.286,4543.781
42465,4470.748,4565.421,4543.161,4554.625,4554.722,4496.044,4458.706,4474.925,4475.286,4543.781,4470.748
42464,4511.704,4543.161,4554.625,4554.722,4496.044,4458.706,4474.925,4475.286,4543.781,4470.748,4511.704
42461,4532.082,4554.625,4554.722,4496.044,4458.706,4474.925,4475.286,4543.781,4470.748,4511.704,4532.082
42460,4483.655,4554.722,4496.044,4458.706,4474.925,4475.286,4543.781,4470.748,4511.704,4532.082,4483.655
42459,4490.875,4496.044,4458.706,4474.925,4475.286,4543.781,4470.748,4511.704,4532.082,4483.655,4490.875
42458,4467.719,4458.706,4474.925,4475.286,4543.781,4470.748,4511.704,4532.082,4483.655,4490.875,4467.719
42457,4398.065,4474.925,4475.286,4543.781,4470.748,4511.704,4532.082,4483.655,4490.875,4467.719,4398.065
42453,4405.532,4475.286,4543.781,4470.748,4511.704,4532.082,4483.655,4490.875,4467.719,4398.065,4405.532
42452,4402.559,4543.781,4470.748,4511.704,4532.082,4483.655,4490.875,4467.719,4398.065,4405.532,4402.559
42451,4437.619,4470.748,4511.704,4532.082,4483.655,4490.875,4467.719,4398.065,4405.532,4402.559,4437.619
42450,4426.977,4511.704,4532.082,4483.655,4490.875,4467.719,4398.065,4405.532,4402.559,4437.619,4426.977
42447,4410.828,4532.082,4483.655,4490.875,4467.719,4398.065,4405.532,4402.559,4437.619,4426.977,4410.828
42446,4400.263,4483.655,4490.875,4467.719,4398.065,4405.532,4402.559,4437.619,4426.977,4410.828,4400.263
42445,4404.202,4490.875,4467.719,4398.065,4405.532,4402.559,4437.619,4426.977,4410.828,4400.263,4404.202
42444,4367.082,4467.719,4398.065,4405.532,4402.559,4437.619,4426.977,4410.828,4400.263,4404.202,4367.082
42443,4367.329,4398.065,4405.532,4402.559,4437.619,4426.977,4410.828,4400.263,4404.202,4367.082,4367.329
42440,4361.83,4405.532,4402.559,4437.619,4426.977,4410.828,4400.263,4404.202,4367.082,4367.329,4361.83
42439,4286.966,4402.559,4437.619,4426.977,4410.828,4400.263,4404.202,4367.082,4367.329,4361.83,4286.966
42438,4293.232,4437.619,4426.977,4410.828,4400.263,4404.202,4367.082,4367.329,4361.83,4286.966,4293.232
42437,4265.51,4426.977,4410.828,4400.263,4404.202,4367.082,4367.329,4361.83,4286.966,4293.232,4265.51
42436,4303.333,4410.828,4400.263,4404.202,4367.082,4367.329,4361.83,4286.966,4293.232,4265.51,4303.333
42433,4329,4400.263,4404.202,4367.082,4367.329,4361.83,4286.966,4293.232,4265.51,4303.333,4329
42432,4325.862,4404.202,4367.082,4367.329,4361.83,4286.966,4293.232,4265.51,4303.333,4329,4325.862
42431,4334.386,4367.082,4367.329,4361.83,4286.966,4293.232,4265.51,4303.333,4329,4325.862,4334.386
42430,4333.614,4367.329,4361.83,4286.966,4293.232,4265.51,4303.333,4329,4325.862,4334.386,4333.614
42429,4201.118,4361.83,4286.966,4293.232,4265.51,4303.333,4329,4325.862,4334.386,4333.614,4201.118
42426,4235.616,4286.966,4293.232,4265.51,4303.333,4329,4325.862,4334.386,4333.614,4201.118,4235.616
42425,4241.059,4293.232,4265.51,4303.333,4329,4325.862,4334.386,4333.614,4201.118,4235.616,4241.059
42424,4200.659,4265.51,4303.333,4329,4325.862,4334.386,4333.614,4201.118,4235.616,4241.059,4200.659
42423,4162.54,4303.333,4329,4325.862,4334.386,4333.614,4201.118,4235.616,4241.059,4200.659,4162.54
42422,4231.268,4329,4325.862,4334.386,4333.614,4201.118,4235.616,4241.059,4200.659,4162.54,4231.268
42419,4164.088,4325.862,4334.386,4333.614,4201.118,4235.616,4241.059,4200.659,4162.54,4231.268,4164.088
42418,4151.492,4334.386,4333.614,4201.118,4235.616,4241.059,4200.659,4162.54,4231.268,4164.088,4151.492
42417,4199.103,4333.614,4201.118,4235.616,4241.059,4200.659,4162.54,4231.268,4164.088,4151.492,4199.103
42416,4104.331,4201.118,4235.616,4241.059,4200.659,4162.54,4231.268,4164.088,4151.492,4199.103,4104.331
42412,4019.191,4235.616,4241.059,4200.659,4162.54,4231.268,4164.088,4151.492,4199.103,4104.331,4019.191
42411,3962.224,4241.059,4200.659,4162.54,4231.268,4164.088,4151.492,4199.103,4104.331,4019.191,3962.224
42410,3966.275,4200.659,4162.54,4231.268,4164.088,4151.492,4199.103,4104.331,4019.191,3962.224,3966.275
42409,3947.804,4162.54,4231.268,4164.088,4151.492,4199.103,4104.331,4019.191,3962.224,3966.275,3947.804
42408,3960.671,4231.268,4164.088,4151.492,4199.103,4104.331,4019.191,3962.224,3966.275,3947.804,3960.671
42405,4024.473,4164.088,4151.492,4199.103,4104.331,4019.191,3962.224,3966.275,3947.804,3960.671,4024.473
42404,4167.771,4151.492,4199.103,4104.331,4019.191,3962.224,3966.275,3947.804,3960.671,4024.473,4167.771
42403,4171.968,4199.103,4104.331,4019.191,3962.224,3966.275,3947.804,3960.671,4024.473,4167.771,4171.968
42402,4193.101,4104.331,4019.191,3962.224,3966.275,3947.804,3960.671,4024.473,4167.771,4171.968,4193.101
42401,4286.556,4019.191,3962.224,3966.275,3947.804,3960.671,4024.473,4167.771,4171.968,4193.101,4286.556
42398,4279.169,3962.224,3966.275,3947.804,3960.671,4024.473,4167.771,4171.968,4193.101,4286.556,4279.169
42397,4186.061,3966.275,3947.804,3960.671,4024.473,4167.771,4171.968,4193.101,4286.556,4279.169,4186.061
42396,4128.861,3947.804,3960.671,4024.473,4167.771,4171.968,4193.101,4286.556,4279.169,4186.061,4128.861
42395,4233.85,3960.671,4024.473,4167.771,4171.968,4193.101,4286.556,4279.169,4186.061,4128.861,4233.85
42394,4196.532,4024.473,4167.771,4171.968,4193.101,4286.556,4279.169,4186.061,4128.861,4233.85,4196.532
42391,4259.773,4167.771,4171.968,4193.101,4286.556,4279.169,4186.061,4128.861,4233.85,4196.532,4259.773
42390,4142.599,4171.968,4193.101,4286.556,4279.169,4186.061,4128.861,4233.85,4196.532,4259.773,4142.599
42389,4136.281,4193.101,4286.556,4279.169,4186.061,4128.861,4233.85,4196.532,4259.773,4142.599,4136.281
42388,4147.075,4286.556,4279.169,4186.061,4128.861,4233.85,4196.532,4259.773,4142.599,4136.281,4147.075
42384,4141.082,4279.169,4186.061,4128.861,4233.85,4196.532,4259.773,4142.599,4136.281,4147.075,4141.082
42383,4272.967,4186.061,4128.861,4233.85,4196.532,4259.773,4142.599,4136.281,4147.075,4141.082,4272.967
42382,4183.116,4128.861,4233.85,4196.532,4259.773,4142.599,4136.281,4147.075,4141.082,4272.967,4183.116
42381,4333.717,4233.85,4196.532,4259.773,4142.599,4136.281,4147.075,4141.082,4272.967,4183.116,4333.717
42380,4283.547,4196.532,4259.773,4142.599,4136.281,4147.075,4141.082,4272.967,4183.116,4333.717,4283.547
42377,4270.782,4259.773,4142.599,4136.281,4147.075,4141.082,4272.967,4183.116,4333.717,4283.547,4270.782
42376,4305.725,4142.599,4136.281,4147.075,4141.082,4272.967,4183.116,4333.717,4283.547,4270.782,4305.725
42375,4443.985,4136.281,4147.075,4141.082,4272.967,4183.116,4333.717,4283.547,4270.782,4305.725,4443.985
42374,4484.18,4147.075,4141.082,4272.967,4183.116,4333.717,4283.547,4270.782,4305.725,4443.985,4484.18
42373,4497.857,4141.082,4272.967,4183.116,4333.717,4283.547,4270.782,4305.725,4443.985,4484.18,4497.857
42369,4593.271,4272.967,4183.116,4333.717,4283.547,4270.782,4305.725,4443.985,4484.18,4497.857,4593.271
42368,4652.008,4183.116,4333.717,4283.547,4270.782,4305.725,4443.985,4484.18,4497.857,4593.271,4652.008
42367,4691.077,4333.717,4283.547,4270.782,4305.725,4443.985,4484.18,4497.857,4593.271,4652.008,4691.077
42366,4621.35,4283.547,4270.782,4305.725,4443.985,4484.18,4497.857,4593.271,4652.008,4691.077,4621.35
42362,4622.772,4270.782,4305.725,4443.985,4484.18,4497.857,4593.271,4652.008,4691.077,4621.35,4622.772
42361,4624.587,4305.725,4443.985,4484.18,4497.857,4593.271,4652.008,4691.077,4621.35,4622.772,4624.587
42360,4589.256,4443.985,4484.18,4497.857,4593.271,4652.008,4691.077,4621.35,4622.772,4624.587,4589.256
42359,4560.552,4484.18,4497.857,4593.271,4652.008,4691.077,4621.35,4622.772,4624.587,4589.256,4560.552
42356,4514.825,4497.857,4593.271,4652.008,4691.077,4621.35,4622.772,4624.587,4589.256,4560.552,4514.825
42355,4598.138,4593.271,4652.008,4691.077,4621.35,4622.772,4624.587,4589.256,4560.552,4514.825,4598.138
42354,4664.564,4652.008,4691.077,4621.35,4622.772,4624.587,4589.256,4560.552,4514.825,4598.138,4664.564
42353,4597.327,4691.077,4621.35,4622.772,4624.587,4589.256,4560.552,4514.825,4598.138,4664.564,4597.327
42352,4570.157,4621.35,4622.772,4624.587,4589.256,4560.552,4514.825,4598.138,4664.564,4597.327,4570.157
42349,4537.563,4622.772,4624.587,4589.256,4560.552,4514.825,4598.138,4664.564,4597.327,4570.157,4537.563
42348,4643.048,4624.587,4589.256,4560.552,4514.825,4598.138,4664.564,4597.327,4570.157,4537.563,4643.048
42347,4622.138,4589.256,4560.552,4514.825,4598.138,4664.564,4597.327,4570.157,4537.563,4643.048,4622.138
42346,4694.767,4560.552,4514.825,4598.138,4664.564,4597.327,4570.157,4537.563,4643.048,4622.138,4694.767
42345,4693.621,4514.825,4598.138,4664.564,4597.327,4570.157,4537.563,4643.048,4622.138,4694.767,4693.621
42342,4716.12,4598.138,4664.564,4597.327,4570.157,4537.563,4643.048,4622.138,4694.767,4693.621,4716.12
42341,4606.755,4664.564,4597.327,4570.157,4537.563,4643.048,4622.138,4694.767,4693.621,4716.12,4606.755
42340,4686.223,4597.327,4570.157,4537.563,4643.048,4622.138,4694.767,4693.621,4716.12,4606.755,4686.223
42339,4716.158,4570.157,4537.563,4643.048,4622.138,4694.767,4693.621,4716.12,4606.755,4686.223,4716.158
42338,4664.51,4537.563,4643.048,4622.138,4694.767,4693.621,4716.12,4606.755,4686.223,4716.158,4664.51
42335,4680.465,4643.048,4622.138,4694.767,4693.621,4716.12,4606.755,4686.223,4716.158,4664.51,4680.465
42333,4672.884,4622.138,4694.767,4693.621,4716.12,4606.755,4686.223,4716.158,4664.51,4680.465,4672.884
42332,4669.409,4694.767,4693.621,4716.12,4606.755,4686.223,4716.158,4664.51,4680.465,4672.884,4669.409
42331,4674.793,4693.621,4716.12,4606.755,4686.223,4716.158,4664.51,4680.465,4672.884,4669.409,4674.793
42328,4686.358,4716.12,4606.755,4686.223,4716.158,4664.51,4680.465,4672.884,4669.409,4674.793,4686.358
42327,4655.355,4606.755,4686.223,4716.158,4664.51,4680.465,4672.884,4669.409,4674.793,4686.358,4655.355
42326,4653.444,4686.223,4716.158,4664.51,4680.465,4672.884,4669.409,4674.793,4686.358,4655.355,4653.444
42325,4565.817,4716.158,4664.51,4680.465,4672.884,4669.409,4674.793,4686.358,4655.355,4653.444,4565.817
42324,4565.468,4664.51,4680.465,4672.884,4669.409,4674.793,4686.358,4655.355,4653.444,4565.817,4565.468
42321,4502.137,4680.465,4672.884,4669.409,4674.793,4686.358,4655.355,4653.444,4565.817,4565.468,4502.137
42320,4588.931,4672.884,4669.409,4674.793,4686.358,4655.355,4653.444,4565.817,4565.468,4502.137,4588.931
42319,4636.937,4669.409,4674.793,4686.358,4655.355,4653.444,4565.817,4565.468,4502.137,4588.931,4636.937
42318,4641.729,4674.793,4686.358,4655.355,4653.444,4565.817,4565.468,4502.137,4588.931,4636.937,4641.729
42317,4655.515,4686.358,4655.355,4653.444,4565.817,4565.468,4502.137,4588.931,4636.937,4641.729,4655.515
42314,4707.231,4655.355,4653.444,4565.817,4565.468,4502.137,4588.931,4636.937,4641.729,4655.515,4707.231
42313,4702.896,4653.444,4565.817,4565.468,4502.137,4588.931,4636.937,4641.729,4655.515,4707.231,4702.896
42312,4717.553,4565.817,4565.468,4502.137,4588.931,4636.937,4641.729,4655.515,4707.231,4702.896,4717.553
42311,4719.053,4565.468,4502.137,4588.931,4636.937,4641.729,4655.515,4707.231,4702.896,4717.553,4719.053
42310,4703.915,4502.137,4588.931,4636.937,4641.729,4655.515,4707.231,4702.896,4717.553,4719.053,4703.915
42307,4648.831,4588.931,4636.937,4641.729,4655.515,4707.231,4702.896,4717.553,4719.053,4703.915,4648.831
42306,4670.765,4636.937,4641.729,4655.515,4707.231,4702.896,4717.553,4719.053,4703.915,4648.831,4670.765
42305,4678.575,4641.729,4655.515,4707.231,4702.896,4717.553,4719.053,4703.915,4648.831,4670.765,4678.575
42304,4639.233,4655.515,4707.231,4702.896,4717.553,4719.053,4703.915,4648.831,4670.765,4678.575,4639.233
42303,4630.846,4707.231,4702.896,4717.553,4719.053,4703.915,4648.831,4670.765,4678.575,4639.233,4630.846
42300,4624.09,4702.896,4717.553,4719.053,4703.915,4648.831,4670.765,4678.575,4639.233,4630.846,4624.09
42299,4503.216,4717.553,4719.053,4703.915,4648.831,4670.765,4678.575,4639.233,4630.846,4624.09,4503.216
42298,4413.524,4719.053,4703.915,4648.831,4670.765,4678.575,4639.233,4630.846,4624.09,4503.216,4413.524
42297,4438.181,4703.915,4648.831,4670.765,4678.575,4639.233,4630.846,4624.09,4503.216,4413.524,4438.181
42296,4462.066,4648.831,4670.765,4678.575,4639.233,4630.846,4624.09,4503.216,4413.524,4438.181,4462.066
42293,4438.622,4670.765,4678.575,4639.233,4630.846,4624.09,4503.216,4413.524,4438.181,4462.066,4438.622
42292,4418.221,4678.575,4639.233,4630.846,4624.09,4503.216,4413.524,4438.181,4462.066,4438.622,4418.221
42291,4346.922,4639.233,4630.846,4624.09,4503.216,4413.524,4438.181,4462.066,4438.622,4418.221,4346.922
42290,4352.938,4630.846,4624.09,4503.216,4413.524,4438.181,4462.066,4438.622,4418.221,4346.922,4352.938
42289,4382.563,4624.09,4503.216,4413.524,4438.181,4462.066,4438.622,4418.221,4346.922,4352.938,4382.563
42286,4370.009,4503.216,4413.524,4438.181,4462.066,4438.622,4418.221,4346.922,4352.938,4382.563,4370.009
42285,4350.149,4413.524,4438.181,4462.066,4438.622,4418.221,4346.922,4352.938,4382.563,4370.009,4350.149
42284,4333.464,4438.181,4462.066,4438.622,4418.221,4346.922,4352.938,4382.563,4370.009,4350.149,4333.464
42283,4306.7,4462.066,4438.622,4418.221,4346.922,4352.938,4382.563,4370.009,4350.149,4333.464,4306.7
42282,4331.432,4438.622,4418.221,4346.922,4352.938,4382.563,4370.009,4350.149,4333.464,4306.7,4331.432
42279,4267.45,4418.221,4346.922,4352.938,4382.563,4370.009,4350.149,4333.464,4306.7,4331.432,4267.45
42278,4192.963,4346.922,4352.938,4382.563,4370.009,4350.149,4333.464,4306.7,4331.432,4267.45,4192.963
42277,4181.06,4352.938,4382.563,4370.009,4350.149,4333.464,4306.7,4331.432,4267.45,4192.963,4181.06
42276,4083.372,4382.563,4370.009,4350.149,4333.464,4306.7,4331.432,4267.45,4192.963,4181.06,4083.372
42275,4103.47,4370.009,4350.149,4333.464,4306.7,4331.432,4267.45,4192.963,4181.06,4083.372,4103.47
42272,4224.74,4350.149,4333.464,4306.7,4331.432,4267.45,4192.963,4181.06,4083.372,4103.47,4224.74
42271,4261.104,4333.464,4306.7,4331.432,4267.45,4192.963,4181.06,4083.372,4103.47,4224.74,4261.104
42270,4273.531,4306.7,4331.432,4267.45,4192.963,4181.06,4083.372,4103.47,4224.74,4261.104,4273.531
42269,4274.098,4331.432,4267.45,4192.963,4181.06,4083.372,4103.47,4224.74,4261.104,4273.531,4274.098
42268,4336.13,4267.45,4192.963,4181.06,4083.372,4103.47,4224.74,4261.104,4273.531,4274.098,4336.13
42265,4323.858,4192.963,4181.06,4083.372,4103.47,4224.74,4261.104,4273.531,4274.098,4336.13,4323.858
42264,4384.961,4181.06,4083.372,4103.47,4224.74,4261.104,4273.531,4274.098,4336.13,4323.858,4384.961
42263,4383.67,4083.372,4103.47,4224.74,4261.104,4273.531,4274.098,4336.13,4323.858,4384.961,4383.67
42262,4360.28,4103.47,4224.74,4261.104,4273.531,4274.098,4336.13,4323.858,4384.961,4383.67,4360.28
42261,4308.76,4224.74,4261.104,4273.531,4274.098,4336.13,4323.858,4384.961,4383.67,4360.28,4308.76
42258,4323.23,4261.104,4273.531,4274.098,4336.13,4323.858,4384.961,4383.67,4360.28,4308.76,4323.23
42257,4296.298,4273.531,4274.098,4336.13,4323.858,4384.961,4383.67,4360.28,4308.76,4323.23,4296.298
42256,4253.448,4274.098,4336.13,4323.858,4384.961,4383.67,4360.28,4308.76,4323.23,4296.298,4253.448
42255,4303.526,4336.13,4323.858,4384.961,4383.67,4360.28,4308.76,4323.23,4296.298,4253.448,4303.526
